"R","P","Collection Time","Source Url","Url","Rk","Column7","Tm","Age","Pos","G","Gs","Qbrec","Cmp","Att","Cmp%","Yds","Td","Td%","Int","Int%","Lng","Ya","Ay A","Yc","Yg","Rate","Qbr","Sk","Yds2","Ny A","Any A","Sk%","4 Qc","Gwd","No","Name","Ht","Wt","Yr","Hometown Prev School","Position","Hometown","High School","Column 45","Cl","Hometown Last School","Hometown High School","Image","Title","Full Name","Year","Height","Weight","City","State","Prior School","Column 58","Column 59","Column 60","Column 61","Column 62","Column 63","Column 64","Column 65","Column 66","Column 67","Column 68","Column 69","Column 70","Column 71","Column 72","Column 73","Column 74","Column 75","Column 76","Column 77","Column 78"
"","","11/1/2016 11:29:43 PM","http://www.espn.com/college-football/team/roster/_/id/61","http://www.espn.com/college-football/player/_/id/3928956/otamere-enadeghe","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28","Otamere Enadeghe","DB","5-11","156","SO","Atlanta, GA"
"","","11/1/2016 11:29:43 PM","http://www.espn.com/college-football/team/roster/_/id/61","http://www.espn.com/college-football/player/_/id/3915197/shaquery-wilson","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28","Shaquery Wilson","WR","6-1","211","SO","Coral Gables, FL"
"","","11/1/2016 11:29:43 PM","http://www.espn.com/college-football/team/roster/_/id/61","http://www.espn.com/college-football/player/_/id/3920480/tim-hill","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29","Tim Hill","DB","5-11","172","SR","Atlanta, GA"
"","","11/1/2016 11:29:43 PM","http://www.espn.com/college-football/team/roster/_/id/61","http://www.espn.com/college-football/player/_/id/3155019/matt-price","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29","Matt Price","WR","6-0","198","SO","Snellville, GA"
"","","11/1/2016 11:29:43 PM","http://www.espn.com/college-football/team/roster/_/id/61","http://www.espn.com/college-football/player/_/id/3915171/tae-crowder","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30","Tae Crowder","RB","6-3","228","FR","Hamilton, GA"
"","","11/1/2016 11:29:43 PM","http://www.espn.com/college-football/team/roster/_/id/61","http://www.espn.com/college-football/player/_/id/3128726/shattle-fenteng","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31","Shattle Fenteng","CB","6-2","193","SR","Loganville, GA"
"","","11/1/2016 11:29:43 PM","http://www.espn.com/college-football/team/roster/_/id/61","http://www.espn.com/college-football/player/_/id/559569/ridge-underwood","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32","Ridge Underwood","LB","6-2","243","SR","Moultrie, GA"
"","","11/1/2016 11:29:43 PM","http://www.espn.com/college-football/team/roster/_/id/61","http://www.espn.com/college-football/player/_/id/3915168/kirby-choates","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33","Kirby Choates","DB","6-0","194","SO","East Point, GA"
"","","11/1/2016 11:29:43 PM","http://www.espn.com/college-football/team/roster/_/id/61","http://www.espn.com/college-football/player/_/id/4053796/ian-donald-mcintyre","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33","Ian Donald-McIntyre","RB","5-10","207","FR","Fayetteville, GA"
"","","11/1/2016 11:29:43 PM","http://www.espn.com/college-football/team/roster/_/id/61","http://www.espn.com/college-football/player/_/id/559563/aaron-davis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35","Aaron Davis","CB","6-1","189","JR","Locust Grove, GA"
"","","11/1/2016 11:29:43 PM","http://www.espn.com/college-football/team/roster/_/id/61","http://www.espn.com/college-football/player/_/id/4035005/brian-herrien","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35","Brian Herrien","RB","6-0","210","FR","Manchester, GA"
