"R","P","Collection Time","Source Url","Url","Rk","Column7","Tm","Age","Pos","G","Gs","Qbrec","Cmp","Att","Cmp%","Yds","Td","Td%","Int","Int%","Lng","Ya","Ay A","Yc","Yg","Rate","Qbr","Sk","Yds2","Ny A","Any A","Sk%","4 Qc","Gwd","No","Name","Ht","Wt","Yr","Hometown Prev School","Position","Hometown","High School","Column 45","Cl","Hometown Last School","Hometown High School","Image","Title","Full Name","Year","Height","Weight","City","State","Prior School","Column 58","Column 59","Column 60","Column 61","Column 62","Column 63","Column 64","Column 65","Column 66","Column 67","Column 68","Column 69","Column 70","Column 71","Column 72","Column 73","Column 74","Column 75","Column 76","Column 77","Column 78"
"","","11/1/2016 11:25:08 PM","http://www.espn.com/college-football/team/roster/_/id/2","http://www.espn.com/college-football/player/_/id/559706/damian-lewis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30","Damian Lewis","RB","5-9","229","SR","Wetumpka, AL"
"","","11/1/2016 11:25:08 PM","http://www.espn.com/college-football/team/roster/_/id/2","http://www.espn.com/college-football/player/_/id/3121590/tre'-williams","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30","Tre' Williams","LB","6-2","240","JR","Mobile, AL"
"","","11/1/2016 11:25:08 PM","http://www.espn.com/college-football/team/roster/_/id/2","http://www.espn.com/college-football/player/_/id/3916926/javaris-davis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31","Javaris Davis","DB","5-10","182","FR","Jacksonville, FL"
"","","11/1/2016 11:25:08 PM","http://www.espn.com/college-football/team/roster/_/id/2","http://www.espn.com/college-football/player/_/id/4035506/sage-ledbetter","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31","Sage Ledbetter","PK","6-0","183","FR","Auburn, AL"
"","","11/1/2016 11:25:08 PM","http://www.espn.com/college-football/team/roster/_/id/2","http://www.espn.com/college-football/player/_/id/4035507/malik-miller","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32","Malik Miller","RB","5-11","229","FR","Huntsville, AL"
"","","11/1/2016 11:25:08 PM","http://www.espn.com/college-football/team/roster/_/id/2","http://www.espn.com/college-football/player/_/id/3916927/will-hastings","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33","Will Hastings","PK","5-10","172","SO","Little Rock, AR"
"","","11/1/2016 11:25:08 PM","http://www.espn.com/college-football/team/roster/_/id/2","http://www.espn.com/college-football/player/_/id/4035508/james-owens-moss","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35","James Owens Moss","WR","5-9","177","FR","Opelika, AL"
"","","11/1/2016 11:25:08 PM","http://www.espn.com/college-football/team/roster/_/id/2","http://www.espn.com/college-football/player/_/id/3121597/kamryn-pettway","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36","Kamryn Pettway","RB","6-0","240","SO","Montgomery, AL"
"","","11/1/2016 11:25:08 PM","http://www.espn.com/college-football/team/roster/_/id/2","http://www.espn.com/college-football/player/_/id/559707/michael-sherwood","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36","Michael Sherwood","DB","5-9","175","JR","Atlanta, GA"
"","","11/1/2016 11:25:08 PM","http://www.espn.com/college-football/team/roster/_/id/2","http://www.espn.com/college-football/player/_/id/3121592/logan-rice","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37","Logan Rice","WR","6-0","206","SO","Rome, GA"
"","","11/1/2016 11:25:08 PM","http://www.espn.com/college-football/team/roster/_/id/2","http://www.espn.com/college-football/player/_/id/550032/daniel-carlson","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38","Daniel Carlson","PK","6-4","218","JR","Colorado Springs, CO"
"","","11/1/2016 11:25:08 PM","http://www.espn.com/college-football/team/roster/_/id/2","http://www.espn.com/college-football/player/_/id/3916930/robert-muschamp","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39","Robert Muschamp","FB","6-1","255","FR","Rome, GA"
"","","11/1/2016 11:25:08 PM","http://www.espn.com/college-football/team/roster/_/id/2","http://www.espn.com/college-football/player/_/id/4035509/conner-sibley","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39","Conner Sibley","LB","5-10","200","FR","Athens, GA"
"","","11/1/2016 11:25:08 PM","http://www.espn.com/college-football/team/roster/_/id/2","http://www.espn.com/college-football/player/_/id/3949996/eugene-govan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40","Eugene Govan","RB","5-7","190","FR","Grovetown, GA"
"","","11/1/2016 11:25:08 PM","http://www.espn.com/college-football/team/roster/_/id/2","http://www.espn.com/college-football/player/_/id/533082/greg-hall-jr.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41","Greg Hall Jr.","LB","6-3","250","SR","Athens, GA"
"","","11/1/2016 11:25:08 PM","http://www.espn.com/college-football/team/roster/_/id/2","http://www.espn.com/college-football/player/_/id/3140786/keenan-sweeney","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42","Keenan Sweeney","FB","6-0","237","SO","Snellville, GA"
"","","11/1/2016 11:25:08 PM","http://www.espn.com/college-football/team/roster/_/id/2","http://www.espn.com/college-football/player/_/id/4035510/tre'-threat","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42","Tre' Threat","LB","6-1","240","FR","Mobile, AL"
"","","11/1/2016 11:25:08 PM","http://www.espn.com/college-football/team/roster/_/id/2","http://www.espn.com/college-football/player/_/id/3949993/cedric-chambers","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43","Cedric Chambers","RB","5-7","182","SO","Valley, AL"
"","","11/1/2016 11:25:08 PM","http://www.espn.com/college-football/team/roster/_/id/2","http://www.espn.com/college-football/player/_/id/3916932/ian-shannon","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43","Ian Shannon","PK","6-3","218","FR","Marietta, GA"
"","","11/1/2016 11:25:08 PM","http://www.espn.com/college-football/team/roster/_/id/2","http://www.espn.com/college-football/player/_/id/3916933/raymond-lester","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44","Raymond Lester","DB","5-11","171","FR","Marietta, GA"
"","","11/1/2016 11:25:08 PM","http://www.espn.com/college-football/team/roster/_/id/2","http://www.espn.com/college-football/player/_/id/4035511/landon-rice","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44","Landon Rice","TE","6-5","253","FR","Rome, GA"
"","","11/1/2016 11:25:08 PM","http://www.espn.com/college-football/team/roster/_/id/2","http://www.espn.com/college-football/player/_/id/3131253/jaylen-mcgriff","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45","Jaylen McGriff","WR","6-0","198","JR","Brentwood, TN"
"","","11/1/2016 11:25:08 PM","http://www.espn.com/college-football/team/roster/_/id/2","http://www.espn.com/college-football/player/_/id/4059826/jacob-rogers","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45","Jacob Rogers","DB","5-11","190","FR","Goodwater, AL"
"","","11/1/2016 11:25:08 PM","http://www.espn.com/college-football/team/roster/_/id/2","http://www.espn.com/college-football/player/_/id/4059822/devin-guice","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46","Devin Guice","DB","5-7","153","FR","Opelika, AL"
"","","11/1/2016 11:25:08 PM","http://www.espn.com/college-football/team/roster/_/id/2","http://www.espn.com/college-football/player/_/id/3916935/ben-hood","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46","Ben Hood","DB","5-8","176","FR","Atlanta, GA"
"","","11/1/2016 11:25:08 PM","http://www.espn.com/college-football/team/roster/_/id/2","http://www.espn.com/college-football/player/_/id/551880/caleb-king","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46","Caleb King","TE","6-3","221","JR","Huntsville, AL"
"","","11/1/2016 11:25:08 PM","http://www.espn.com/college-football/team/roster/_/id/2","http://www.espn.com/college-football/player/_/id/559715/jack-bjork","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47","Jack Bjork","WR","6-1","200","SO","Dallas, TX"
"","","11/1/2016 11:25:08 PM","http://www.espn.com/college-football/team/roster/_/id/2","http://www.espn.com/college-football/player/_/id/550033/cameron-toney","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47","Cameron Toney","LB","6-1","244","JR","Huntsville, AL"
"","","11/1/2016 11:25:08 PM","http://www.espn.com/college-football/team/roster/_/id/2","http://www.espn.com/college-football/player/_/id/3916936/montavious-atkinson","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48","Montavious Atkinson","LB","6-1","211","SO","Fairburn, GA"
"","","11/1/2016 11:25:08 PM","http://www.espn.com/college-football/team/roster/_/id/2","http://www.espn.com/college-football/player/_/id/4035512/c.j.-tolbert","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48","C.J. Tolbert","RB","5-7","195","SO","Dadeville, AL"
