"R","P","Collection Time","Source Url","Url","Rk","Column7","Tm","Age","Pos","G","Gs","Qbrec","Cmp","Att","Cmp%","Yds","Td","Td%","Int","Int%","Lng","Ya","Ay A","Yc","Yg","Rate","Qbr","Sk","Yds2","Ny A","Any A","Sk%","4 Qc","Gwd","No","Name","Ht","Wt","Yr","Hometown Prev School","Position","Hometown","High School","Column 45","Cl","Hometown Last School","Hometown High School","Image","Title","Full Name","Year","Height","Weight","City","State","Prior School","Column 58","Column 59","Column 60","Column 61","Column 62","Column 63","Column 64","Column 65","Column 66","Column 67","Column 68","Column 69","Column 70","Column 71"
"","","11/1/2016 10:40:53 PM","http://www.espn.com/college-football/team/roster/_/id/171","http://www.espn.com/college-football/player/_/id/3912436/h.t.-minor","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29","H.T. Minor","RB","5-9","180","SO","Woodberry Forest, VA"
"","","11/1/2016 10:40:53 PM","http://www.espn.com/college-football/team/roster/_/id/171","http://www.espn.com/college-football/player/_/id/4030455/van-neils","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30","Van Neils","RB","6-1","215","FR","North Mankato, MN"
"","","11/1/2016 10:40:53 PM","http://www.espn.com/college-football/team/roster/_/id/171","http://www.espn.com/college-football/player/_/id/3912428/ryan-gilbert","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31","Ryan Gilbert","DB","6-1","190","SO","Bellevue, WA"
"","","11/1/2016 10:40:53 PM","http://www.espn.com/college-football/team/roster/_/id/171","http://www.espn.com/college-football/player/_/id/3118156/chris-schroer","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32","Chris Schroer","RB","6-1","215","JR","Cincinnati, OH"
"","","11/1/2016 10:40:53 PM","http://www.espn.com/college-football/team/roster/_/id/171","http://www.espn.com/college-football/player/_/id/3118157/tyler-holmes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33","Tyler Holmes","DB","6-1","175","JR","Virginia Beach, VA"
"","","11/1/2016 10:40:53 PM","http://www.espn.com/college-football/team/roster/_/id/171","http://www.espn.com/college-football/player/_/id/556976/gianmarco-rea","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34","Gianmarco Rea","LB","6-2","235","SR","Birmingham, MI"
"","","11/1/2016 10:40:53 PM","http://www.espn.com/college-football/team/roster/_/id/171","http://www.espn.com/college-football/player/_/id/4030468/matt-tofano","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35","Matt Tofano","LB","6-2","220","FR","San Jose, CA"
"","","11/1/2016 10:40:53 PM","http://www.espn.com/college-football/team/roster/_/id/171","http://www.espn.com/college-football/player/_/id/557152/parker-tobia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36","Parker Tobia","LB","6-1","220","JR","Park Ridge, NJ"
"","","11/1/2016 10:40:53 PM","http://www.espn.com/college-football/team/roster/_/id/171","http://www.espn.com/college-football/player/_/id/4030475/jalen-williams","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37","Jalen Williams","LB","6-1","230","FR","Birmingham, AL"
"","","11/1/2016 10:40:53 PM","http://www.espn.com/college-football/team/roster/_/id/171","http://www.espn.com/college-football/player/_/id/4030453/max-mullaney","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38","Max Mullaney","LB","6-3","235","FR","Colts Neck, NJ"
"","","11/1/2016 10:40:53 PM","http://www.espn.com/college-football/team/roster/_/id/171","http://www.espn.com/college-football/player/_/id/3118158/turner-demuth","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39","Turner DeMuth","RB","5-11","205","JR","Whitefish Bay, WI"
"","","11/1/2016 10:40:53 PM","http://www.espn.com/college-football/team/roster/_/id/171","http://www.espn.com/college-football/player/_/id/3118159/john-hunton","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40","John Hunton","TE","6-4","250","SR","Fort Smith, AR"
"","","11/1/2016 10:40:53 PM","http://www.espn.com/college-football/team/roster/_/id/171","http://www.espn.com/college-football/player/_/id/4051221/levi-mcquinn","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41","Levi McQuinn","LB","5-11","195","FR","Fort Myers, FL"
"","","11/1/2016 10:40:53 PM","http://www.espn.com/college-football/team/roster/_/id/171","http://www.espn.com/college-football/player/_/id/3118160/ian-tyler","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42","Ian Tyler","LB","6-5","250","JR","Muskegon, MI"
"","","11/1/2016 10:40:53 PM","http://www.espn.com/college-football/team/roster/_/id/171","http://www.espn.com/college-football/player/_/id/4030446/ben-hill","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43","Ben Hill","TE","6-3","245","FR","Memphis, TN"
"","","11/1/2016 10:40:53 PM","http://www.espn.com/college-football/team/roster/_/id/171","http://www.espn.com/college-football/player/_/id/3118161/logan-waters","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43","Logan Waters","LB","6-3","210","JR","SAN ANTONIO, TX"
"","","11/1/2016 10:40:53 PM","http://www.espn.com/college-football/team/roster/_/id/171","http://www.espn.com/college-football/player/_/id/555964/brock-kenyon","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44","Brock Kenyon","DB","6-1","210","SR","Austin, TX"
"","","11/1/2016 10:40:53 PM","http://www.espn.com/college-football/team/roster/_/id/171","http://www.espn.com/college-football/player/_/id/3118168/hagen-patterson","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44","Hagen Patterson","LB","6-2","220","JR","Austin, TX"
"","","11/1/2016 10:40:53 PM","http://www.espn.com/college-football/team/roster/_/id/171","http://www.espn.com/college-football/player/_/id/3118176/david-donovan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45","David Donovan","DL","6-4","250","JR","Linwood, NJ"
"","","11/1/2016 10:40:53 PM","http://www.espn.com/college-football/team/roster/_/id/171","http://www.espn.com/college-football/player/_/id/3118163/tyler-kwiatkowski","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46","Tyler Kwiatkowski","RB","6-3","225","SR","Mount Carmel, PA"
"","","11/1/2016 10:40:53 PM","http://www.espn.com/college-football/team/roster/_/id/171","http://www.espn.com/college-football/player/_/id/4030440/daniel-delorenzi","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47","Daniel DeLorenzi","DL","6-2","245","FR","Cedar Grove, NJ"
"","","11/1/2016 10:40:53 PM","http://www.espn.com/college-football/team/roster/_/id/171","http://www.espn.com/college-football/player/_/id/3912441/sean-white","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48","Sean White","LB","6-3","235","SO","Friendswood, TX"
"","","11/1/2016 10:40:53 PM","http://www.espn.com/college-football/team/roster/_/id/171","http://www.espn.com/college-football/player/_/id/4030472/taylor-weldon","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49","Taylor Weldon","DL","6-2","245","FR","Americus, GA"
"","","11/1/2016 10:40:53 PM","http://www.espn.com/college-football/team/roster/_/id/171","http://www.espn.com/college-football/player/_/id/4030442/john-fischer","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50","John Fischer","OL","6-3","280","FR","Springfield, IL"
"","","11/1/2016 10:40:53 PM","http://www.espn.com/college-football/team/roster/_/id/171","http://www.espn.com/college-football/player/_/id/3118164/clay-caruso","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51","Clay Caruso","LB","6-3","225","JR","Strongsville, OH"
"","","11/1/2016 10:40:53 PM","http://www.espn.com/college-football/team/roster/_/id/171","http://www.espn.com/college-football/player/_/id/4030465/joseph-scowden","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51","Joseph Scowden","OL","6-4","300","FR","Nashville, TN"
"","","11/1/2016 10:40:53 PM","http://www.espn.com/college-football/team/roster/_/id/171","http://www.espn.com/college-football/player/_/id/3118165/keith-brady","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52","Keith Brady","LB","6-2","230","SR","Liberty Township, OH"
"","","11/1/2016 10:40:53 PM","http://www.espn.com/college-football/team/roster/_/id/171","http://www.espn.com/college-football/player/_/id/4030462/arman-samouk","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53","Arman Samouk","DL","6-1","270","FR","Akron, OH"
"","","11/1/2016 10:40:53 PM","http://www.espn.com/college-football/team/roster/_/id/171","http://www.espn.com/college-football/player/_/id/3912425/cal-falkenhayn","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54","Cal Falkenhayn","LB","6-2","240","SO","Wilmette, IL"
"","","11/1/2016 10:40:53 PM","http://www.espn.com/college-football/team/roster/_/id/171","http://www.espn.com/college-football/player/_/id/4030438/parker-coogan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55","Parker Coogan","OL","6-2","270","FR","Kingwood, TX"
"","","11/1/2016 10:40:53 PM","http://www.espn.com/college-football/team/roster/_/id/171","http://www.espn.com/college-football/player/_/id/3912440/jason-vravick","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55","Jason Vravick","LB","6-2","230","SO","Lincolnshire, IL"
"","","11/1/2016 10:40:53 PM","http://www.espn.com/college-football/team/roster/_/id/171","http://www.espn.com/college-football/player/_/id/557681/charles-melka","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56","Charles Melka","DL","6-4","255","SR","Glen Ellyn, IL"
"","","11/1/2016 10:40:53 PM","http://www.espn.com/college-football/team/roster/_/id/171","http://www.espn.com/college-football/player/_/id/3118167/justin-aimonetti","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57","Justin Aimonetti","DL","6-3","260","SR","Redwood City, CA"
"","","11/1/2016 10:40:53 PM","http://www.espn.com/college-football/team/roster/_/id/171","http://www.espn.com/college-football/player/_/id/3912430/mike-hinton","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58","Mike Hinton","DL","6-4","245","SO","Winston-salem, NC"
"","","11/1/2016 10:40:53 PM","http://www.espn.com/college-football/team/roster/_/id/171","http://www.espn.com/college-football/player/_/id/3912437/tyler-schonewolf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59","Tyler Schonewolf","OL","6-3","275","SO","South Williamsport, PA"
"","","11/1/2016 10:40:53 PM","http://www.espn.com/college-football/team/roster/_/id/171","http://www.espn.com/college-football/player/_/id/4030474/jared-west","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59","Jared West","LB","5-11","200","FR","Watseka, IL"
