"R","P","Collection Time","Source Url","Url","Rk","Column7","Tm","Age","Pos","G","Gs","Qbrec","Cmp","Att","Cmp%","Yds","Td","Td%","Int","Int%","Lng","Ya","Ay A","Yc","Yg","Rate","Qbr","Sk","Yds2","Ny A","Any A","Sk%","4 Qc","Gwd","No","Name","Ht","Wt","Yr","Hometown Prev School","Position","Hometown","High School","Column 45","Cl","Hometown Last School","Hometown High School","Image","Title","Full Name","Year","Height","Weight","City","State","Prior School","Column 58","Column 59","Column 60","Column 61","Column 62","Column 63","Column 64","Column 65","Column 66","Column 67","Column 68","Column 69","Column 70","Column 71"
"","","11/1/2016 9:26:38 PM","http://www.espn.com/college-football/team/roster/_/id/43/yale-bulldogs","http://www.espn.com/college-football/player/_/id/4032060/brendan-macphee","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34","Brendan MacPhee","DB","6-1","205","FR","Loudonville, NY"
"","","11/1/2016 9:26:38 PM","http://www.espn.com/college-football/team/roster/_/id/43/yale-bulldogs","http://www.espn.com/college-football/player/_/id/4032044/alexander-abelite","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35","Alexander Abelite","LB","6-2","220","FR","Norwell, MA"
"","","11/1/2016 9:26:38 PM","http://www.espn.com/college-football/team/roster/_/id/43/yale-bulldogs","http://www.espn.com/college-football/player/_/id/3912778/j.-hunter-roman","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36","J. Hunter Roman","DE","6-6","210","SO","New London, CT"
"","","11/1/2016 9:26:38 PM","http://www.espn.com/college-football/team/roster/_/id/43/yale-bulldogs","http://www.espn.com/college-football/player/_/id/549098/darius-manora","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38","Darius Manora","LB","6-1","235","SR","Alexandria, VA"
"","","11/1/2016 9:26:38 PM","http://www.espn.com/college-football/team/roster/_/id/43/yale-bulldogs","http://www.espn.com/college-football/player/_/id/4032050/quinn-dawson","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39","Quinn Dawson","TE","6-4","225","FR","Deland, FL"
"","","11/1/2016 9:26:38 PM","http://www.espn.com/college-football/team/roster/_/id/43/yale-bulldogs","http://www.espn.com/college-football/player/_/id/233557/alex-young","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41","Alex Young","DB","5-11","185","FR","Irvine, CA"
"","","11/1/2016 9:26:38 PM","http://www.espn.com/college-football/team/roster/_/id/43/yale-bulldogs","http://www.espn.com/college-football/player/_/id/3912762/quintin-herbert","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42","Quintin Herbert","LB","6-1","225","SO","Cincinnati, OH"
"","","11/1/2016 9:26:38 PM","http://www.espn.com/college-football/team/roster/_/id/43/yale-bulldogs","http://www.espn.com/college-football/player/_/id/549094/bryan-holmes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43","Bryan Holmes","PK","6-1","197","SR","Holland, MI"
"","","11/1/2016 9:26:38 PM","http://www.espn.com/college-football/team/roster/_/id/43/yale-bulldogs","http://www.espn.com/college-football/player/_/id/3912776/scott-patton","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44","Scott Patton","DB","6-3","200","SO","Irvine, CA"
"","","11/1/2016 9:26:38 PM","http://www.espn.com/college-football/team/roster/_/id/43/yale-bulldogs","http://www.espn.com/college-football/player/_/id/549096/remick-kawawaki","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45","Remick Kawawaki","LB","6-1","214","SR","Vancouver, WA"
"","","11/1/2016 9:26:38 PM","http://www.espn.com/college-football/team/roster/_/id/43/yale-bulldogs","http://www.espn.com/college-football/player/_/id/3118954/jaeden-graham","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46","Jaeden Graham","LB","6-4","230","JR","Aurora, CO"
"","","11/1/2016 9:26:38 PM","http://www.espn.com/college-football/team/roster/_/id/43/yale-bulldogs","http://www.espn.com/college-football/player/_/id/3118956/john-herubin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47","John Herubin","DE","6-3","255","JR","Coppell, TX"
"","","11/1/2016 9:26:38 PM","http://www.espn.com/college-football/team/roster/_/id/43/yale-bulldogs","http://www.espn.com/college-football/player/_/id/3118948/earl-chism","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48","Earl Chism","DE","6-2","248","JR","Elk Grove, CA"
"","","11/1/2016 9:26:38 PM","http://www.espn.com/college-football/team/roster/_/id/43/yale-bulldogs","http://www.espn.com/college-football/player/_/id/4032069/sam-tuckerman","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49","Sam Tuckerman","PK","6-1","185","FR","Bexley, OH"
"","","11/1/2016 9:26:38 PM","http://www.espn.com/college-football/team/roster/_/id/43/yale-bulldogs","http://www.espn.com/college-football/player/_/id/4032061/spencer-matthaei","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50","Spencer Matthaei","DE","6-4","257","FR","Locust Valley, NY"
"","","11/1/2016 9:26:38 PM","http://www.espn.com/college-football/team/roster/_/id/43/yale-bulldogs","http://www.espn.com/college-football/player/_/id/3912774/ryan-oak","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51","Ryan Oak","LS","6-4","225","SO","West Covina, CA"
"","","11/1/2016 9:26:38 PM","http://www.espn.com/college-football/team/roster/_/id/43/yale-bulldogs","http://www.espn.com/college-football/player/_/id/4032056/joshua-keeler","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52","Joshua Keeler","DL","6-2","300","FR","Orlando, FL"
"","","11/1/2016 9:26:38 PM","http://www.espn.com/college-football/team/roster/_/id/43/yale-bulldogs","http://www.espn.com/college-football/player/_/id/3912770/christopher-maxwell","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53","Christopher Maxwell","LB","6-2","215","SO","Avon, OH"
"","","11/1/2016 9:26:38 PM","http://www.espn.com/college-football/team/roster/_/id/43/yale-bulldogs","http://www.espn.com/college-football/player/_/id/4032053/julian-fraser","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54","Julian Fraser","DL","6-2","270","FR","Valdosta, GA"
"","","11/1/2016 9:26:38 PM","http://www.espn.com/college-football/team/roster/_/id/43/yale-bulldogs","http://www.espn.com/college-football/player/_/id/3912765/bronson-krull","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55","Bronson Krull","DE","6-4","245","SO","Mansfield, OH"
"","","11/1/2016 9:26:38 PM","http://www.espn.com/college-football/team/roster/_/id/43/yale-bulldogs","http://www.espn.com/college-football/player/_/id/3912763/daniel-james","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56","Daniel James","DL","6-2","290","SO","Baton Rouge, LA"
"","","11/1/2016 9:26:38 PM","http://www.espn.com/college-football/team/roster/_/id/43/yale-bulldogs","http://www.espn.com/college-football/player/_/id/3118963/ronnie-meder","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57","Ronnie Meder","LB","6-2","235","JR","Pittsburgh, PA"
"","","11/1/2016 9:26:38 PM","http://www.espn.com/college-football/team/roster/_/id/43/yale-bulldogs","http://www.espn.com/college-football/player/_/id/3912780/hunter-simino","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59","Hunter Simino","LS","6-2","235","SO","Portage, MI"
