"R","P","Collection Time","Source Url","Url","Rk","Column7","Tm","Age","Pos","G","Gs","Qbrec","Cmp","Att","Cmp%","Yds","Td","Td%","Int","Int%","Lng","Ya","Ay A","Yc","Yg","Rate","Qbr","Sk","Yds2","Ny A","Any A","Sk%","4 Qc","Gwd","No","Name","Ht","Wt","Yr","Hometown Prev School","Position","Hometown","High School","Column 45","Cl","Hometown Last School","Hometown High School","Image","Title","Full Name","Year","Height","Weight","City","State","Prior School","Column 58","Column 59","Column 60","Column 61","Column 62","Column 63","Column 64","Column 65","Column 66","Column 67","Column 68","Column 69","Column 70","Column 71"
"","","11/1/2016 9:21:34 PM","http://www.brownbears.com/sports/m-footbl/2016-17/roster","http://www.brownbears.com/sports/m-footbl/2016-17/bios/hall_jake_7s1o","","","","","Jake Hall","","","","","","","","","","","","","","","","","","","","","","","","","","","33","Junior","6-1","","","","","","","RB","220","","","","","","","","","","","","","","","","","","Tipp City, OH / Tippecanoe","","","","","",""
"","","11/1/2016 9:21:34 PM","http://www.brownbears.com/sports/m-footbl/2016-17/roster","http://www.brownbears.com/sports/m-footbl/2016-17/bios/hall_bruce_8xh4","","","","","Bruce Hall","","","","","","","","","","","","","","","","","","","","","","","","","","","70","Senior","6-4","","","","","","","OL","270","","","","","","","","","","","","","","","","","","Leslie, MI / Leslie","","","","","",""
"","","11/1/2016 9:21:34 PM","http://www.brownbears.com/sports/m-footbl/2016-17/roster","http://www.brownbears.com/sports/m-footbl/2016-17/bios/harriott_livingstone_gnto","","","","","Livingstone Harriott","","","","","","","","","","","","","","","","","","","","","","","","","","","18","Freshman","6-3","","","","","","","WR","195","","","","","","","","","","","","","","","","","","Central Islip, NY / Central Islip Senior","","","","","",""
"","","11/1/2016 9:21:34 PM","http://www.brownbears.com/sports/m-footbl/2016-17/roster","http://www.brownbears.com/sports/m-footbl/2016-17/bios/hauser_andrew_hqbz","","","","","Andrew Hauser","","","","","","","","","","","","","","","","","","","","","","","","","","","89","Sophomore","6-4","","","","","","","TE","230","","","","","","","","","","","","","","","","","","Wilmette, IL / New Trier Township","","","","","",""
"","","11/1/2016 9:21:34 PM","http://www.brownbears.com/sports/m-footbl/2016-17/roster","http://www.brownbears.com/sports/m-footbl/2016-17/bios/hemmingway_spencer_dkeo","","","","","Spencer Hemmingway","","","","","","","","","","","","","","","","","","","","","","","","","","","23","Freshman","6-2","","","","","","","WR","190","","","","","","","","","","","","","","","","","","Roswell, GA / Pace Academy","","","","","",""
"","","11/1/2016 9:21:34 PM","http://www.brownbears.com/sports/m-footbl/2016-17/roster","http://www.brownbears.com/sports/m-footbl/2016-17/bios/hoecht_michael_1hi6","","","","","Michael Hoecht","","","","","","","","","","","","","","","","","","","","","","","","","","","93","Freshman","6-4","","","","","","","DL","260","","","","","","","","","","","","","","","","","","Oakwood, OH / Oakwood","","","","","",""
"","","11/1/2016 9:21:34 PM","http://www.brownbears.com/sports/m-footbl/2016-17/roster","http://www.brownbears.com/sports/m-footbl/2016-17/bios/honzik_peter_38us","","","","","Peter Honzik","","","","","","","","","","","","","","","","","","","","","","","","","","","81","Sophomore","6-4","","","","","","","TE","220","","","","","","","","","","","","","","","","","","Dorchester, MA / Boston Latin","","","","","",""
"","","11/1/2016 9:21:34 PM","http://www.brownbears.com/sports/m-footbl/2016-17/roster","http://www.brownbears.com/sports/m-footbl/2016-17/bios/hughes_alexander_4hts","","","","","Alexander Hughes","","","","","","","","","","","","","","","","","","","","","","","","","","","52","Freshman","6-3","","","","","","","DE","240","","","","","","","","","","","","","","","","","","Long Valley, NJ / The Taft School","","","","","",""
"","","11/1/2016 9:21:34 PM","http://www.brownbears.com/sports/m-footbl/2016-17/roster","http://www.brownbears.com/sports/m-footbl/2016-17/bios/hughes_robert_lak8","","","","","Robert Hughes","","","","","","","","","","","","","","","","","","","","","","","","","","","99","Senior","6-3","","","","","","","DE","240","","","","","","","","","","","","","","","","","","Long Valley, NJ / West Morris Central","","","","","",""
"","","11/1/2016 9:21:34 PM","http://www.brownbears.com/sports/m-footbl/2016-17/roster","http://www.brownbears.com/sports/m-footbl/2016-17/bios/ikwechegh_a.j._tt6w","","","","","A.J. Ikwechegh","","","","","","","","","","","","","","","","","","","","","","","","","","","17","Sophomore","5-10","","","","","","","CB","180","","","","","","","","","","","","","","","","","","Winston-Salem, NC / Reagan","","","","","",""
"","","11/1/2016 9:21:34 PM","http://www.brownbears.com/sports/m-footbl/2016-17/roster","http://www.brownbears.com/sports/m-footbl/2016-17/bios/jackson_demitri_cp2e","","","","","Demitri Jackson","","","","","","","","","","","","","","","","","","","","","","","","","","","4","Freshman","6-2","","","","","","","WR","190","","","","","","","","","","","","","","","","","","Nashua, NH / Lawrence Academy","","","","","",""
"","","11/1/2016 9:21:34 PM","http://www.brownbears.com/sports/m-footbl/2016-17/roster","http://www.brownbears.com/sports/m-footbl/2016-17/bios/jarvis_richard_6cdh","","","","","Richard Jarvis","","","","","","","","","","","","","","","","","","","","","","","","","","","49","Senior","6-2","","","","","","","DE","220","","","","","","","","","","","","","","","","","","Watertown, MA / Belmont Hill","","","","","",""
"","","11/1/2016 9:21:34 PM","http://www.brownbears.com/sports/m-footbl/2016-17/roster","http://www.brownbears.com/sports/m-footbl/2016-17/bios/jette_alexander_2qii","","","","","Alexander Jette","","","","","","","","","","","","","","","","","","","","","","","","","","","7","Senior","6-1","","","","","","","WR","190","","","","","","","","","","","","","","","","","","North Attleboro, MA / North Attleboro","","","","","",""
"","","11/1/2016 9:21:34 PM","http://www.brownbears.com/sports/m-footbl/2016-17/roster","http://www.brownbears.com/sports/m-footbl/2016-17/bios/kahn_brett_41ip","","","","","Brett Kahn","","","","","","","","","","","","","","","","","","","","","","","","","","","55","Sophomore","6-4","","","","","","","OL","265","","","","","","","","","","","","","","","","","","Plantation, FL / American Heritage Plantation","","","","","",""
"","","11/1/2016 9:21:34 PM","http://www.brownbears.com/sports/m-footbl/2016-17/roster","http://www.brownbears.com/sports/m-footbl/2016-17/bios/kane_nicholas_83ez","","","","","Nicholas Kane","","","","","","","","","","","","","","","","","","","","","","","","","","","54","Freshman","6-2","","","","","","","ILB","225","","","","","","","","","","","","","","","","","","Alamo, CA / San Ramon Valley","","","","","",""
"","","11/1/2016 9:21:34 PM","http://www.brownbears.com/sports/m-footbl/2016-17/roster","http://www.brownbears.com/sports/m-footbl/2016-17/bios/kopec_ryan_a0p7","","","","","Ryan Kopec","","","","","","","","","","","","","","","","","","","","","","","","","","","86","Sophomore","6-0","","","","","","","K/P","170","","","","","","","","","","","","","","","","","","Alpharetta, GA / Alpharetta","","","","","",""
"","","11/1/2016 9:21:34 PM","http://www.brownbears.com/sports/m-footbl/2016-17/roster","http://www.brownbears.com/sports/m-footbl/2016-17/bios/kromer_erik_0kik","","","","","Erik Kromer","","","","","","","","","","","","","","","","","","","","","","","","","","","85","Freshman","6-4","","","","","","","TE","260","","","","","","","","","","","","","","","","","","Clifton Park, NY / Loomis Chafee","","","","","",""
"","","11/1/2016 9:21:34 PM","http://www.brownbears.com/sports/m-footbl/2016-17/roster","http://www.brownbears.com/sports/m-footbl/2016-17/bios/kutschke_thomas_byc3","","","","","Thomas Kutschke","","","","","","","","","","","","","","","","","","","","","","","","","","","97","Senior","6-5","","","","","","","DL","250","","","","","","","","","","","","","","","","","","Lake Forest, IL / Lake Forest","","","","","",""
"","","11/1/2016 9:21:34 PM","http://www.brownbears.com/sports/m-footbl/2016-17/roster","http://www.brownbears.com/sports/m-footbl/2016-17/bios/lee_alex_gaxp","","","","","Alexander Lee","","","","","","","","","","","","","","","","","","","","","","","","","","","19","Freshman","6-0","","","","","","","K","190","","","","","","","","","","","","","","","","","","Los Angeles, CA / Brentwood School","","","","","",""
"","","11/1/2016 9:21:34 PM","http://www.brownbears.com/sports/m-footbl/2016-17/roster","http://www.brownbears.com/sports/m-footbl/2016-17/bios/lindor_westerband_0j0a","","","","","Westerband Lindor","","","","","","","","","","","","","","","","","","","","","","","","","","","10","Sophomore","6-4","","","","","","","TE","190","","","","","","","","","","","","","","","","","","St. Louis, MO / Affton","","","","","",""
"","","11/1/2016 9:21:34 PM","http://www.brownbears.com/sports/m-footbl/2016-17/roster","http://www.brownbears.com/sports/m-footbl/2016-17/bios/linta_thomas_wevy","","","","","Thomas Linta","","","","","","","","","","","","","","","","","","","","","","","","","","","16","Junior","6-4","","","","","","","QB","220","","","","","","","","","","","","","","","","","","Branford, CT / Hamden Hall","","","","","",""
